City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Description
316,intipuca,13.1969,-88.0544,75.15,74,17,4.41,SV,1639574211,few clouds
317,nicoya,10.1483,-85.452,72.95,87,43,2.19,CR,1639574211,scattered clouds
318,mogadishu,2.0371,45.3438,82.15,72,86,19.24,SO,1639574212,overcast clouds
319,praia,14.9215,-23.5087,76.03,64,100,13.29,CV,1639574212,overcast clouds
320,nanortalik,60.1432,-45.2371,29.46,83,100,6.91,GL,1639574212,overcast clouds
321,salur,18.5333,83.2167,70.81,60,100,1.43,IN,1639574213,overcast clouds
322,westport,41.1415,-73.3579,42.76,61,1,5.75,US,1639573955,clear sky
323,bhola,22.6833,90.65,69.64,61,100,7.87,BD,1639574213,overcast clouds
324,osoyoos,49.0331,-119.4524,30.61,69,100,3.44,CA,1639574213,overcast clouds
325,saint anthony,45.0205,-93.218,45.28,95,90,5.99,US,1639574214,fog
326,ledyard,41.4398,-72.0142,38.32,64,1,5.75,US,1639574214,clear sky
327,makinsk,52.6292,70.4169,17.82,87,67,13.69,KZ,1639574214,broken clouds
328,vostok,46.4856,135.8833,-10.12,99,79,4.34,RU,1639574215,broken clouds
329,port hedland,-20.3167,118.5667,82.45,69,0,10.36,AU,1639574215,clear sky
330,takoradi,4.8845,-1.7554,84.25,70,45,7.7,GH,1639574215,light rain
331,sanchor,24.7553,71.7722,68.94,22,0,8.66,IN,1639574216,clear sky
332,lehigh acres,26.6254,-81.6248,68.43,93,1,1.01,US,1639574150,clear sky
333,escarcega,18.6089,-90.7454,66.54,94,100,2.73,MX,1639574216,overcast clouds
334,belmont,37.5202,-122.2758,46.96,89,90,0.0,US,1639574217,overcast clouds
335,vanimo,-2.6741,141.3028,77.88,91,100,1.41,PG,1639574217,light rain
336,flin flon,54.7682,-101.865,13.84,79,90,9.22,CA,1639574217,light snow
337,xuddur,4.1213,43.8894,89.83,31,74,12.73,SO,1639574217,broken clouds
338,ust-tsilma,65.441,52.1498,24.19,96,100,6.73,RU,1639574218,light snow
339,alekseyevsk,57.8406,108.3492,-22.05,94,100,5.37,RU,1639574218,overcast clouds
340,tual,-5.6667,132.75,84.36,71,9,6.71,ID,1639574218,clear sky
341,hovd,48.0056,91.6419,-1.26,79,3,5.08,MN,1639574219,clear sky
342,kendari,-3.945,122.4989,77.59,92,100,3.47,ID,1639574219,overcast clouds
343,luganville,-15.5333,167.1667,78.42,86,32,7.14,VU,1639574219,scattered clouds
344,gizo,-8.103,156.8419,82.31,79,100,5.82,SB,1639574220,moderate rain
345,provideniya,64.3833,-173.3,-2.76,97,100,26.93,RU,1639574220,snow
346,port-gentil,-0.7193,8.7815,81.01,79,99,11.43,GA,1639574220,overcast clouds
347,goure,13.9835,10.2704,82.02,8,5,15.14,NE,1639574221,clear sky
348,point fortin,10.1833,-61.6833,84.15,85,98,12.75,TT,1639574221,overcast clouds
349,broome,42.2506,-75.833,38.91,64,1,10.0,US,1639574221,clear sky
350,villazon,-22.0866,-65.5942,55.15,58,100,9.98,BO,1639574221,overcast clouds
351,hay river,60.8156,-115.7999,-16.62,76,20,5.75,CA,1639574222,few clouds
352,san quintin,30.4833,-115.95,53.4,61,4,11.99,MX,1639574222,clear sky
353,bay roberts,47.5999,-53.2648,23.32,66,100,8.99,CA,1639574222,overcast clouds
354,sorland,67.667,12.6934,39.27,81,100,34.47,NO,1639574223,light rain
355,kindu,-2.95,25.95,84.38,56,99,1.99,CD,1639574223,overcast clouds
356,marzuq,14.4,46.4667,77.14,13,0,5.84,YE,1639574223,clear sky
357,calabaca,14.3001,122.4336,77.7,84,99,16.33,PH,1639574224,overcast clouds
358,avera,33.194,-82.5271,51.31,48,100,8.57,US,1639574224,overcast clouds
359,tiznit,29.5833,-9.5,64.06,20,100,10.11,MA,1639574225,overcast clouds
360,lahij,13.1667,44.5833,77.92,41,5,13.11,YE,1639574225,clear sky
361,sumbe,-11.2061,13.8437,81.25,75,100,6.6,AO,1639574225,overcast clouds
362,lagunas,-5.2269,-75.6753,81.46,70,100,3.42,PE,1639574226,overcast clouds
363,namatanai,-3.6667,152.4333,79.9,85,59,7.67,PG,1639574226,moderate rain
364,teahupoo,-17.8333,-149.2667,71.56,79,58,11.77,PF,1639574226,light rain
365,meulaboh,4.1363,96.1285,79.81,83,97,1.83,ID,1639574227,light rain
366,la palma,33.8464,-118.0467,48.49,93,1,4.61,US,1639574227,clear sky
367,matara,5.9485,80.5353,77.45,84,83,2.48,LK,1639574227,light rain
368,muros,42.7762,-9.0603,64.83,65,6,0.96,ES,1639574228,clear sky
369,taoudenni,22.6783,-3.9836,83.66,13,0,5.39,ML,1639574228,clear sky
370,isangel,-19.55,169.2667,76.32,76,100,10.09,VU,1639574228,overcast clouds
371,kotelnich,58.3089,48.348,20.05,97,98,4.18,RU,1639574229,light snow
372,gubkinskiy,64.434,76.5026,3.81,97,93,4.09,RU,1639574229,overcast clouds
373,sosnogorsk,63.6023,53.8817,19.65,97,100,5.53,RU,1639574229,overcast clouds
374,turayf,31.6725,38.6637,66.45,59,40,6.91,SA,1639574230,scattered clouds
375,beian,63.6559,9.5683,45.01,76,75,20.71,NO,1639574231,broken clouds
376,mahebourg,-20.4081,57.7,80.26,88,40,13.8,MU,1639574231,light rain
377,chiredzi,-21.05,31.6667,94.89,33,9,5.17,ZW,1639574232,clear sky
378,la asuncion,11.0333,-63.8628,79.09,81,99,13.67,VE,1639574101,overcast clouds
379,barentu,15.1139,37.5928,87.62,15,100,10.16,ER,1639574232,overcast clouds
380,coahuayana,18.7333,-103.6833,78.28,80,0,3.29,MX,1639574232,clear sky
381,vaitape,-16.5167,-151.75,80.58,75,21,12.3,PF,1639574233,few clouds
382,owerri,5.4833,7.0304,98.73,32,92,1.07,NG,1639574233,overcast clouds
383,reynosa,26.0833,-98.2833,73.69,93,90,3.44,MX,1639574151,mist
384,durres,41.3231,19.4414,59.18,52,16,8.48,AL,1639574060,few clouds
385,gazanjyk,39.2446,55.5154,43.2,42,0,28.25,TM,1639574234,clear sky
386,canchungo,12.0672,-16.0333,91.47,11,97,4.74,GW,1639574234,overcast clouds
387,aklavik,68.2191,-135.0107,-22.97,95,100,9.35,CA,1639574234,overcast clouds
388,kavieng,-2.5744,150.7967,83.39,77,100,15.05,PG,1639574235,light rain
389,gisborne,-38.6533,178.0042,64.94,81,100,8.79,NZ,1639574235,overcast clouds
390,lensk,60.7253,114.9278,-16.31,95,100,13.94,RU,1639574235,light snow
391,annau,37.8876,58.516,38.7,60,0,16.11,TM,1639574236,clear sky
392,rosetta,31.4044,30.4164,63.79,59,1,18.54,EG,1639574236,clear sky
393,waingapu,-9.6567,120.2641,82.22,77,6,1.7,ID,1639574236,clear sky
394,mirador,-6.3708,-44.3631,86.05,62,100,4.25,BR,1639574237,overcast clouds
395,santa rosa,14.3122,121.1114,80.11,75,100,13.96,PH,1639574237,overcast clouds
396,pimentel,-6.8367,-79.9342,68.29,77,75,10.36,PE,1639574237,broken clouds
397,inverell,-29.7833,151.1167,69.15,65,100,4.99,AU,1639574238,overcast clouds
398,russell,32.3502,-85.1999,50.97,86,9,5.39,US,1639574106,clear sky
399,najran,17.4924,44.1277,77.65,9,8,11.3,SA,1639574238,clear sky
400,patacamaya,-17.2333,-67.9167,51.03,60,100,4.9,BO,1639574238,overcast clouds
401,alenquer,-1.9417,-54.7383,80.94,61,66,3.38,BR,1639574239,broken clouds
402,raga,8.4596,25.678,94.89,14,100,7.9,SS,1639574239,overcast clouds
403,ahipara,-35.1667,173.1667,65.68,93,49,12.71,NZ,1639574239,scattered clouds
404,namibe,-15.1961,12.1522,77.29,63,18,10.74,AO,1639574240,few clouds
405,carlagan,14.975,122.0456,79.03,73,100,20.13,PH,1639574240,overcast clouds
406,kudahuvadhoo,2.6708,72.8944,82.08,76,54,11.7,MV,1639574240,broken clouds
407,okhotsk,59.3833,143.3,-3.53,82,100,13.73,RU,1639574241,overcast clouds
408,chardara,41.2547,67.9692,45.45,57,100,5.75,KZ,1639574241,overcast clouds
409,tselinnoye,53.0833,85.6667,3.49,93,99,6.87,RU,1639574241,overcast clouds
410,guamuchil,25.4667,-108.1,63.61,54,5,2.37,MX,1639574242,clear sky
411,kota,25.1833,75.8333,67.75,54,0,7.99,IN,1639574242,clear sky
412,hualmay,-11.0964,-77.6139,68.04,84,88,6.22,PE,1639574242,overcast clouds
413,vardo,70.3705,31.1107,30.4,82,100,16.04,NO,1639574243,overcast clouds
414,seoul,37.5683,126.9778,44.04,75,14,2.68,KR,1639574052,few clouds
415,marawi,7.9986,124.2928,67.64,96,79,2.64,PH,1639574243,light rain
416,sao francisco,-15.9486,-44.8644,72.39,93,100,1.01,BR,1639574243,moderate rain
417,kununurra,-15.7667,128.7333,91.38,58,94,10.36,AU,1639574039,overcast clouds
418,masinigudi,11.5667,76.6667,67.35,94,78,3.31,IN,1639574245,broken clouds
419,rakai,-0.72,31.4839,72.5,63,100,6.64,UG,1639574245,overcast clouds
420,dong hoi,17.4833,106.6,70.57,89,100,1.28,VN,1639574245,overcast clouds
421,krasnoselkup,65.7,82.4667,-1.91,98,98,6.49,RU,1639574246,overcast clouds
422,dunedin,-45.8742,170.5036,52.81,98,100,5.84,NZ,1639574246,light rain
423,timmins,48.4669,-81.3331,26.42,68,90,14.97,CA,1639574246,overcast clouds
424,longyearbyen,78.2186,15.6401,28.24,69,75,14.97,SJ,1639574247,broken clouds
425,mehamn,71.0357,27.8492,28.31,85,100,12.91,NO,1639574247,overcast clouds
426,placido de castro,-10.3353,-67.1856,78.44,84,93,3.15,BR,1639574247,overcast clouds
427,haines junction,60.7522,-137.5108,-16.65,69,93,3.44,CA,1639574248,overcast clouds
428,niamtougou,9.7681,1.1053,91.24,11,0,6.91,TG,1639574248,clear sky
429,conceicao do mato dentro,-19.0372,-43.425,71.6,91,100,4.05,BR,1639574248,overcast clouds
430,emerald,-23.5333,148.1667,76.33,39,0,19.26,AU,1639574249,clear sky
431,hami,42.8,93.45,26.71,46,26,6.08,CN,1639574249,scattered clouds
432,ouegoa,-20.35,164.4333,75.11,68,37,5.35,NC,1639574249,scattered clouds
433,kulhudhuffushi,6.6221,73.07,82.26,72,37,5.7,MV,1639574249,scattered clouds
434,kumbo,6.2,10.6667,79.41,22,100,5.93,CM,1639574250,overcast clouds
435,guanay,-15.4975,-67.8797,78.12,86,100,1.25,BO,1639574250,overcast clouds
436,chaykovskiy,56.7686,54.1148,16.41,97,85,5.26,RU,1639574250,overcast clouds
437,lorengau,-2.0226,147.2712,82.53,80,84,14.92,PG,1639574251,broken clouds
438,college,64.8569,-147.8028,-29.42,67,20,0.0,US,1639574251,few clouds
439,chokwe,-24.5333,32.9833,94.59,37,81,5.59,MZ,1639574251,broken clouds
440,qandala,11.472,49.8728,78.69,65,2,10.78,SO,1639574252,clear sky
441,fort abbas,29.1925,72.8536,59.85,22,0,1.57,PK,1639574252,clear sky
442,aswan,24.0934,32.907,72.9,24,70,13.78,EG,1639574252,broken clouds
443,clyde river,70.4692,-68.5914,-14.57,76,27,4.61,CA,1639574253,scattered clouds
444,roswell,34.0232,-84.3616,45.39,72,1,1.01,US,1639574220,clear sky
445,cap malheureux,-19.9842,57.6142,80.47,68,10,8.01,MU,1639574253,light rain
446,bastia,42.6667,9.3333,58.33,77,75,5.75,FR,1639574253,broken clouds
447,berlevag,70.8578,29.0864,28.35,80,75,18.41,NO,1639574254,broken clouds
448,lakatoro,-16.0999,167.4164,79.23,82,27,6.2,VU,1639574254,scattered clouds
449,velingara,13.15,-14.1167,97.74,9,100,6.55,SN,1639574254,overcast clouds
450,vysokogornyy,50.1167,139.15,-2.18,94,100,7.85,RU,1639574255,overcast clouds
451,mandalgovi,45.7625,106.2708,0.91,81,54,16.11,MN,1639574255,broken clouds
452,dresden,51.0509,13.7383,49.14,88,75,3.0,DE,1639574001,light intensity drizzle
453,esperance,-33.8667,121.9,61.14,69,1,18.68,AU,1639574256,clear sky
454,shimanovsk,52.0,127.7,-12.37,78,0,7.2,RU,1639574256,clear sky
455,muromtsevo,56.3724,75.2418,19.44,95,100,10.6,RU,1639574256,light snow
456,tanete,-3.9443,119.7848,78.01,93,100,1.99,ID,1639574257,overcast clouds
457,turukhansk,65.8167,87.9833,-2.72,97,100,14.07,RU,1639574257,light snow
458,bichura,50.5881,107.6022,-0.09,91,100,8.63,RU,1639574257,overcast clouds
459,jiexiu,37.0244,111.9125,35.82,39,31,4.34,CN,1639574257,scattered clouds
460,porto nacional,-10.7081,-48.4172,80.6,81,99,5.39,BR,1639574258,overcast clouds
461,talbahat,25.05,78.4333,65.66,48,0,7.4,IN,1639574258,clear sky
462,touros,-5.1989,-35.4608,86.9,58,100,15.59,BR,1639574258,overcast clouds
463,naze,28.3667,129.4833,62.06,65,34,8.23,JP,1639574259,scattered clouds
464,grand-santi,4.25,-54.3833,81.95,72,68,3.51,GF,1639574259,broken clouds
465,daru,-9.0763,143.2092,79.48,87,100,8.66,PG,1639574260,overcast clouds
466,ruidoso,33.3317,-105.673,51.66,55,1,3.0,US,1639573972,clear sky
467,okha,53.5739,142.9478,-1.17,87,42,21.36,RU,1639574260,scattered clouds
468,san jeronimo,-11.9472,-75.2829,50.7,75,10,1.07,PE,1639574260,clear sky
469,wanning,18.8003,110.3967,73.99,90,98,7.14,CN,1639574261,overcast clouds
470,poum,-20.2333,164.0167,78.93,55,28,14.34,NC,1639574261,scattered clouds
471,dudingen,46.8492,7.1885,49.69,87,60,3.89,CH,1639574261,broken clouds
472,kodinsk,58.6881,99.1844,-16.01,98,100,3.87,RU,1639574262,overcast clouds
473,teya,60.3778,92.6267,-5.62,92,100,8.79,RU,1639574262,overcast clouds
474,lichinga,-13.3128,35.2406,84.29,34,75,16.11,MZ,1639574262,broken clouds
475,catemaco,18.4167,-95.1167,64.15,93,47,2.53,MX,1639574263,scattered clouds
476,aksu,41.1231,80.2644,30.38,39,0,3.94,CN,1639574263,clear sky
477,manjeshwar,12.7194,74.8861,83.35,73,100,3.22,IN,1639574263,overcast clouds
478,kuching,1.55,110.3333,79.02,94,40,3.44,MY,1639574264,scattered clouds
479,marsh harbour,26.5412,-77.0636,75.13,74,89,25.81,BS,1639574264,overcast clouds
480,bondo,3.8146,23.6866,100.13,20,71,1.43,CD,1639574264,broken clouds
481,brae,60.3964,-1.353,49.91,73,77,28.95,GB,1639574265,broken clouds
482,lapeer,43.0514,-83.3188,44.38,93,90,12.66,US,1639574265,overcast clouds
483,port blair,11.6667,92.75,79.29,69,90,9.84,IN,1639574266,overcast clouds
484,troitskoye,52.9821,84.6757,6.93,89,100,8.75,RU,1639574266,overcast clouds
485,udachnyy,66.4167,112.4,-29.52,90,32,4.05,RU,1639574266,scattered clouds
486,lata,40.1629,-8.3327,67.5,49,11,3.36,PT,1639574266,few clouds
487,jagdispur,25.4833,84.4167,58.82,34,100,5.23,IN,1639574267,overcast clouds
488,nome,64.5011,-165.4064,5.16,72,90,18.41,US,1639574267,light snow
489,gorontalo,0.5412,123.0595,76.48,94,100,2.91,ID,1639574267,overcast clouds
490,gavle,60.6745,17.1417,44.51,95,100,8.01,SE,1639574268,overcast clouds
491,baryatino,54.3121,34.521,29.75,97,97,6.46,RU,1639574268,overcast clouds
492,half moon bay,37.4636,-122.4286,46.83,91,90,0.0,US,1639574268,overcast clouds
493,launceston,-41.45,147.1667,59.14,82,90,10.36,AU,1639574269,overcast clouds
494,khani,41.9563,42.9566,49.57,47,86,5.35,GE,1639574269,overcast clouds
495,yahualica,21.1333,-102.85,51.39,66,6,4.41,MX,1639574269,clear sky
496,cooma,-36.2333,149.1333,49.77,100,75,3.44,AU,1639574270,broken clouds
497,grindavik,63.8424,-22.4338,41.47,81,75,25.32,IS,1639574270,broken clouds
498,samarai,-10.6167,150.6667,82.42,74,100,0.56,PG,1639574270,overcast clouds
499,derbent,42.0678,48.2899,51.49,75,100,6.04,RU,1639574270,overcast clouds
500,talcahuano,-36.7167,-73.1167,58.68,67,0,6.91,CL,1639574271,clear sky
501,asau,46.4333,26.4,39.4,76,75,5.17,RO,1639574271,broken clouds
502,jutai,-5.1833,-68.9,75.38,98,100,1.43,BR,1639574271,overcast clouds
503,mandurah,-32.55,115.7,68.25,74,100,16.13,AU,1639574272,overcast clouds
504,margate,51.3813,1.3862,55.96,82,2,11.5,GB,1639574272,clear sky
505,bekkevoort,50.9336,4.9667,51.13,87,41,3.0,BE,1639574272,scattered clouds
506,jiaojiang,28.6803,121.4428,61.0,97,100,2.71,CN,1639574273,overcast clouds
507,gayny,60.3071,54.3241,23.92,95,100,5.39,RU,1639574273,overcast clouds
508,zapolyarnyy,69.4154,30.8136,25.88,97,100,7.02,RU,1639574274,overcast clouds
509,viedma,-40.8135,-62.9967,75.83,41,6,12.8,AR,1639574274,clear sky
510,huilong,31.8111,121.655,58.03,85,100,8.55,CN,1639574274,overcast clouds
511,sambava,-14.2667,50.1667,82.89,64,24,10.87,MG,1639574275,few clouds
512,aksarka,66.5606,67.7975,-11.58,100,95,4.92,RU,1639574275,overcast clouds
513,nelson bay,-32.7167,152.15,75.76,84,100,3.0,AU,1639574275,light rain
514,pingliang,35.5392,106.6861,29.7,47,73,6.53,CN,1639574276,broken clouds
515,bulgan,48.8125,103.5347,2.23,91,100,4.43,MN,1639574276,overcast clouds
516,dingle,10.9995,122.6711,75.33,92,100,8.57,PH,1639574276,light rain
517,mannarakkat,10.9833,76.4667,83.75,80,86,4.09,IN,1639574277,overcast clouds
518,yantal,56.8471,105.2542,-28.7,99,33,3.6,RU,1639574277,scattered clouds
519,inhambane,-23.865,35.3833,85.82,56,78,11.5,MZ,1639574277,broken clouds
520,tarancon,40.0085,-3.0073,60.49,29,12,4.74,ES,1639574278,few clouds
521,pontianak,-0.0333,109.3333,78.78,94,40,5.75,ID,1639573982,scattered clouds
522,maldonado,-34.6667,-54.9167,72.79,83,87,12.59,UY,1639574278,overcast clouds
523,erenhot,43.6475,111.9767,16.84,83,14,12.71,CN,1639574279,few clouds
524,kashi,39.4547,75.9797,38.26,59,20,2.24,CN,1639574279,few clouds
525,tukrah,32.5341,20.5791,59.83,63,58,13.8,LY,1639574279,broken clouds
526,rosario,-32.9468,-60.6393,74.07,76,0,1.99,AR,1639574120,clear sky
527,kalakamati,-20.5929,27.3121,95.72,16,4,3.31,BW,1639574280,clear sky
528,palafrugell,41.9174,3.1631,68.07,48,7,8.19,ES,1639574280,clear sky
529,gat,31.61,34.7642,66.4,44,0,11.01,IL,1639574280,clear sky
530,karasjok,69.4719,25.5112,26.71,96,100,6.62,NO,1639574281,light snow
531,rincon,32.296,-81.2354,57.85,83,75,5.75,US,1639574188,broken clouds
532,rorvik,64.8621,11.2373,44.71,81,75,29.93,NO,1639574281,broken clouds
533,lambarene,-0.7001,10.2406,85.77,68,99,5.23,GA,1639574281,light rain
534,odweyne,9.4092,45.064,81.55,22,66,1.66,SO,1639574282,broken clouds
535,lagoa,39.05,-27.9833,61.72,75,100,16.93,PT,1639574282,overcast clouds
536,pauini,-7.7136,-66.9764,78.48,91,92,1.34,BR,1639574282,overcast clouds
537,karratha,-20.7377,116.8463,82.51,57,0,14.14,AU,1639574283,light rain
538,caborca,30.5838,-111.101,53.26,79,61,1.21,MX,1639574283,broken clouds
539,arrifes,37.7667,-25.7,61.23,67,20,5.75,PT,1639574283,few clouds
540,kirakira,-10.4544,161.9205,79.83,86,100,6.67,SB,1639574284,overcast clouds
541,middelburg,-25.7751,29.4648,82.63,33,27,11.39,ZA,1639574284,scattered clouds
542,qaqortoq,60.7167,-46.0333,25.3,82,100,6.71,GL,1639574284,overcast clouds
543,hamilton,39.1834,-84.5333,56.25,51,90,1.99,US,1639574137,overcast clouds
544,tirthahalli,13.7,75.2333,71.89,69,100,6.02,IN,1639574285,overcast clouds
545,superior,46.7208,-92.1041,44.28,94,90,4.61,US,1639574285,mist
546,mahibadhoo,3.7833,72.9667,81.64,78,69,15.88,MV,1639574285,broken clouds
547,klaeng,12.7797,101.6483,82.15,70,65,3.62,TH,1639574286,broken clouds
548,eureka,40.8021,-124.1637,45.21,85,100,7.0,US,1639574286,overcast clouds
549,sidhpura,27.6333,78.8833,64.76,43,0,5.64,IN,1639574286,clear sky
550,sol-iletsk,51.1631,54.9918,27.21,89,100,9.71,RU,1639574287,overcast clouds
551,luancheng,37.8792,114.6517,32.16,44,100,3.49,CN,1639574287,overcast clouds
552,dukat,62.55,155.55,-22.88,96,100,4.97,RU,1639574287,overcast clouds
553,buala,-8.145,159.5921,80.35,85,100,8.03,SB,1639574288,moderate rain
554,sao jose da coroa grande,-8.8978,-35.1478,83.64,63,100,10.69,BR,1639574288,overcast clouds
555,silifke,36.3778,33.9344,58.59,77,100,12.21,TR,1639574288,overcast clouds
556,auki,-8.7676,160.7034,78.51,87,99,5.1,SB,1639574289,light rain
557,beloha,-25.1667,45.05,97.52,28,31,16.26,MG,1639574289,scattered clouds
558,dmytrivka,45.9717,28.9864,38.53,76,100,21.36,UA,1639574289,overcast clouds
559,salalah,17.0151,54.0924,78.89,61,0,9.22,OM,1639574290,clear sky
560,ostrovnoy,68.0531,39.5131,25.03,92,82,19.24,RU,1639574290,broken clouds
561,mayo,38.8876,-76.5119,43.86,87,1,5.75,US,1639574290,clear sky
562,saint-pierre,-21.3393,55.4781,82.08,65,0,26.46,RE,1639574291,light rain
563,carauari,-4.8828,-66.8958,80.51,84,83,2.15,BR,1639574291,broken clouds
564,kokopo,-4.352,152.2633,79.81,82,100,6.69,PG,1639574291,overcast clouds
565,saint george,37.1041,-113.5841,39.67,70,1,3.0,US,1639574063,clear sky
566,vereshchagino,58.0789,54.6557,16.72,96,100,5.41,RU,1639574292,light snow
567,borba,-4.3878,-59.5939,74.93,98,100,2.82,BR,1639574292,moderate rain
568,tilichiki,60.4667,166.1,5.11,91,100,7.56,RU,1639574292,overcast clouds
569,kabalo,-6.05,26.9167,86.45,57,93,4.65,CD,1639574293,light rain
570,newport,51.5877,-2.9984,56.17,87,100,10.22,GB,1639574086,overcast clouds
571,benjamin aceval,-24.9667,-57.5667,78.94,65,71,8.25,PY,1639574293,broken clouds
572,a coruna,43.3713,-8.396,63.05,59,0,0.0,ES,1639574293,clear sky
573,belaya gora,68.5333,146.4167,-19.32,94,100,2.86,RU,1639574294,overcast clouds
574,san rafael,-34.6177,-68.3301,69.87,51,2,2.71,AR,1639574294,clear sky
575,seminole,28.7086,-81.2081,72.0,92,75,6.91,US,1639574294,broken clouds
576,kerema,-7.9631,145.7785,77.92,91,100,6.98,PG,1639574295,overcast clouds
577,nemuro,43.3236,145.575,36.46,65,100,10.96,JP,1639574101,overcast clouds
578,zhanakorgan,43.9098,67.2495,39.27,72,22,6.26,KZ,1639574295,few clouds
579,waddan,29.1614,16.139,61.41,45,77,10.22,LY,1639574295,broken clouds
580,coquimbo,-29.9533,-71.3436,64.13,72,20,9.22,CL,1639574296,few clouds
581,jacmel,18.2342,-72.5347,78.64,71,0,2.33,HT,1639574296,clear sky
582,huarmey,-10.0681,-78.1522,67.95,85,82,5.75,PE,1639574296,broken clouds
583,galveston,29.3669,-94.9669,73.22,95,90,8.05,US,1639574132,fog
584,petropavlovsk-kamchatskiy,53.0452,158.6483,16.39,73,0,6.71,RU,1639574297,clear sky
585,yamaga,33.0167,130.6833,53.35,61,100,3.11,JP,1639574297,overcast clouds
586,cuamba,-14.8031,36.5372,96.44,22,97,9.51,MZ,1639574298,overcast clouds
587,nueve de julio,-35.4444,-60.8831,67.21,77,98,6.17,AR,1639574218,overcast clouds
588,moultrie,31.1799,-83.7891,57.58,100,1,0.0,US,1639574298,mist
589,ouesso,1.6136,16.0517,92.59,42,100,2.64,CG,1639574298,overcast clouds
590,hauterive,46.0901,3.4459,35.38,67,99,2.86,FR,1639574299,overcast clouds
591,bulolo,-7.2,146.65,71.69,98,100,2.19,PG,1639574299,overcast clouds
592,vanavara,60.34,102.2797,-15.88,94,100,8.05,RU,1639574299,overcast clouds
593,cam ranh,11.9214,109.1591,75.16,83,20,12.66,VN,1639574300,few clouds
594,bang saphan,11.2126,99.5117,75.29,84,4,3.22,TH,1639574300,clear sky
595,opuwo,-18.0607,13.84,92.3,16,77,3.78,NA,1639574300,broken clouds
596,pangnirtung,66.1451,-65.7125,-22.47,93,38,4.88,CA,1639574301,scattered clouds
597,muriti,-1.9833,32.9167,77.23,59,100,5.97,TZ,1639574301,overcast clouds
598,sisimiut,66.9395,-53.6735,17.24,87,100,9.89,GL,1639574301,overcast clouds
599,clearlake,38.9582,-122.6264,36.81,69,100,2.48,US,1639574004,overcast clouds
600,longkou,37.6508,120.3286,43.83,52,100,4.38,CN,1639574302,overcast clouds
601,maniitsoq,65.4167,-52.9,22.96,69,100,3.36,GL,1639574290,overcast clouds
602,yevlax,40.6089,47.1492,50.22,62,75,4.61,AZ,1639574302,broken clouds
603,orotukan,62.2667,151.7,-19.52,99,100,1.92,RU,1639574302,overcast clouds
604,varkaus,62.3153,27.873,32.31,95,100,7.83,FI,1639574303,overcast clouds
605,boden,65.8252,21.6886,26.6,79,100,10.94,SE,1639574303,overcast clouds
606,batagay-alyta,67.8006,130.4114,-20.06,98,100,1.99,RU,1639574303,overcast clouds
607,comodoro rivadavia,-45.8667,-67.5,67.86,32,0,16.11,AR,1639574172,clear sky
608,biharamulo,-2.6319,31.3089,74.93,63,96,3.96,TZ,1639574304,light rain
609,svetlaya,46.5389,138.3297,14.79,66,2,8.99,RU,1639574304,clear sky
610,sur,22.5667,59.5289,74.25,41,53,10.13,OM,1639574304,broken clouds
611,wexford,52.3342,-6.4575,54.52,82,65,15.41,IE,1639574305,broken clouds
612,ixtapa,20.7,-105.2,67.23,94,20,4.61,MX,1639574305,few clouds
613,lianzhou,24.7811,112.3825,67.17,78,100,2.73,CN,1639574305,overcast clouds
614,nantucket,41.2835,-70.0995,41.14,75,1,5.75,US,1639574306,clear sky
615,panaba,21.2833,-88.2667,71.98,85,34,6.58,MX,1639574306,scattered clouds
616,kurchum,48.5722,83.6542,3.06,89,99,3.71,KZ,1639574306,overcast clouds
617,lompoc,34.6391,-120.4579,47.12,78,1,0.0,US,1639574306,clear sky
618,provost,52.3501,-110.2683,-8.18,93,36,9.91,CA,1639574307,scattered clouds
619,alofi,-19.0595,-169.9187,73.29,94,13,6.91,NU,1639574307,light rain
620,florence,43.7667,11.25,59.99,68,0,2.3,IT,1639574154,clear sky
621,beira,-19.8436,34.8389,87.57,60,41,13.65,MZ,1639574308,scattered clouds
622,goundam,16.4145,-3.6708,88.07,16,100,9.44,ML,1639574308,overcast clouds
623,faya,18.3851,42.4509,68.11,32,43,7.11,SA,1639574308,scattered clouds
624,north bend,43.4065,-124.2243,40.95,94,90,11.5,US,1639574308,overcast clouds
625,jalalpur,32.6374,74.2183,57.07,67,0,4.61,PK,1639574309,smoke
626,general roca,-39.0333,-67.5833,74.62,17,0,8.52,AR,1639574309,clear sky
627,pucallpa,-8.3791,-74.5539,80.64,83,75,2.3,PE,1639574310,broken clouds
628,marion,39.7684,-86.1555,56.71,71,90,8.05,US,1639574193,overcast clouds
629,fairview,40.8126,-73.999,46.29,56,1,3.44,US,1639574106,clear sky
630,bantogon,6.5333,124.0333,79.47,81,100,5.66,PH,1639574310,overcast clouds
631,sydney,-33.8679,151.2073,71.11,92,75,3.0,AU,1639574199,light intensity shower rain
632,boshnyakovo,49.6333,142.1667,13.78,71,100,4.59,RU,1639574311,overcast clouds
633,vila velha,-20.3297,-40.2925,84.15,78,75,11.01,BR,1639574029,broken clouds
634,turinsk,58.0458,63.696,17.89,93,86,6.76,RU,1639574311,overcast clouds
635,agadez,19.75,10.25,70.09,17,100,8.63,NE,1639574311,overcast clouds
636,korla,41.7597,86.1469,25.84,55,0,6.13,CN,1639574312,clear sky
